...1,mun,gini,mes,year,cve,mun_name,trat,pto,trat_1,mean_t1,trat_2,month,dia,date
18259,O68,0.154081632653061,Octubre,2016,O68,Huaniqueo,0,1,0,0,0,10,1,2016-10-01
18260,O69,0.25801382778127,Octubre,2016,O69,Ixtlan,0,1,0,0,0,10,1,2016-10-01
18261,O70,0.227156516316774,Octubre,2016,O70,Tancitaro,1,1,0,0.05555555555555555,1,10,1,2016-10-01
18262,O72,0.362743682310469,Octubre,2016,O72,Cuitzeo,0,1,0,0,0,10,1,2016-10-01
18263,O73,0,Octubre,2016,O73,Chucandiro,0,1,0,0,0,10,1,2016-10-01
18264,O74,0.141776234185066,Octubre,2016,O74,Santa Ana Maya,0,1,0,0,0,10,1,2016-10-01
18265,O75,0.1774698871695,Octubre,2016,O75,Huandacareo,0,1,0,0,0,10,1,2016-10-01
18266,O76,0.150558523555124,Octubre,2016,O76,Copandaro,1,1,0,0,0,10,1,2016-10-01
18267,O77,0.332167832167832,Octubre,2016,O77,Tzitzio,1,1,0,0,0,10,1,2016-10-01
18268,O78,0.201975266231536,Octubre,2016,O78,Marcos Castellanos,0,1,0,0,0,10,1,2016-10-01
18269,O79,0.261892583120205,Octubre,2016,O79,Juarez,1,1,0,0.05555555555555555,1,10,1,2016-10-01
18270,O81,0.335169047042685,Octubre,2016,O81,Coahuayana,0,1,0,0,0,10,1,2016-10-01
18271,O82,0.447373256493778,Octubre,2016,O82,Aquila,1,1,0,0,0,10,1,2016-10-01
18272,S54,0,Octubre,2016,S54,Epitacio Huerta,0,1,0,0,0,10,1,2016-10-01
18273,C75,0.396099606341275,Noviembre,2016,C75,Apatzingan,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18274,C76,0.32099982850283,Noviembre,2016,C76,Arteaga,0,1,0,0,0,11,1,2016-11-01
18275,C77,0.401978058785096,Noviembre,2016,C77,Cotija,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18276,C78,0.401049475262369,Noviembre,2016,C78,Charapan,1,1,0,0,0,11,1,2016-11-01
18277,C79,0.146511627906977,Noviembre,2016,C79,Cheran,0,1,0,0,0,11,1,2016-11-01
18278,C80,0.134110264455401,Noviembre,2016,C80,Chilchota,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18279,C81,0.270476612864904,Noviembre,2016,C81,Gabriel Zamora,0,1,0,0,0,11,1,2016-11-01
18280,C82,0.427048025599435,Noviembre,2016,C82,Hidalgo,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18281,C83,0.392711857056119,Noviembre,2016,C83,Jacona,0,1,0,0,0,11,1,2016-11-01
18282,C84,0.393608188143292,Noviembre,2016,C84,Jiquilpan,1,1,0,0,0,11,1,2016-11-01
18283,C85,0.31869918699187,Noviembre,2016,C85,Jungapeo,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18284,C86,0.405784594411414,Noviembre,2016,C86,La Piedad,0,1,0,0,0,11,1,2016-11-01
18285,C87,0.443960217848563,Noviembre,2016,C87,Lazaro Cardenas,0,1,0,0,0,11,1,2016-11-01
18286,C88,0.396227681482119,Noviembre,2016,C88,Los Reyes,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18287,C89,0.432547469633926,Noviembre,2016,C89,Morelia,1,1,0,0,0,11,1,2016-11-01
18288,C90,0.334453722492983,Noviembre,2016,C90,Mugica,0,1,0,0,0,11,1,2016-11-01
18289,C91,0.279418886198547,Noviembre,2016,C91,Nocupetaro,1,1,0,0,0,11,1,2016-11-01
18290,C92,0.124840357598978,Noviembre,2016,C92,Nuevo Urecho,0,1,0,0,0,11,1,2016-11-01
18291,C93,0.208298171589311,Noviembre,2016,C93,Paracuaro,0,1,0,0,0,11,1,2016-11-01
18292,C94,0.337416898869413,Noviembre,2016,C94,Paracho,0,1,0,0,0,11,1,2016-11-01
18293,C95,0.397856941986071,Noviembre,2016,C95,Patzcuaro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18294,C96,0.295853525798844,Noviembre,2016,C96,Periban,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18295,C97,0.142082571204599,Noviembre,2016,C97,Quiroga,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18296,C98,0.336199732212937,Noviembre,2016,C98,Sahuayo,1,1,0,0,0,11,1,2016-11-01
18297,C99,0.370625860327257,Noviembre,2016,C99,Tacambaro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18298,D01,0.374110947777926,Noviembre,2016,D01,Taretan,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18299,D02,0.361150006741909,Noviembre,2016,D02,Tinguindin,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18300,D03,0.425392438070404,Noviembre,2016,D03,Tocumbo,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18301,D04,0.160316616456967,Noviembre,2016,D04,Turicato,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18302,D05,0.404879203372272,Noviembre,2016,D05,Uruapan,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18303,D06,0.214149184149184,Noviembre,2016,D06,Venustiano Carranza,0,1,0,0,0,11,1,2016-11-01
18304,D07,0.407758500506759,Noviembre,2016,D07,Zacapu,1,1,0,0,0,11,1,2016-11-01
18305,D08,0.413741235105111,Noviembre,2016,D08,Zamora,0,1,0,0,0,11,1,2016-11-01
18306,D09,0.416871621879715,Noviembre,2016,D09,Zitacuaro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18307,D10,0.357527771991946,Noviembre,2016,D10,Tarimbaro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18308,H44,0.288844621513944,Noviembre,2016,H44,Angangueo,0,1,0,0,0,11,1,2016-11-01
18309,K77,0.159807956104252,Noviembre,2016,K77,Acuitzio,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18310,K78,0.273072077407957,Noviembre,2016,K78,Ario,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18311,K79,0.185952380952381,Noviembre,2016,K79,Erongaricuaro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18312,K80,0.356329038415653,Noviembre,2016,K80,La Huacana,0,1,0,0,0,11,1,2016-11-01
18313,K81,0.153208556149733,Noviembre,2016,K81,Huiramba,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18314,K82,0.308119912646417,Noviembre,2016,K82,Lagunillas,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18315,K83,0.296059183383127,Noviembre,2016,K83,Madero,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18316,K84,0.345413983473685,Noviembre,2016,K84,Salvador Escalante,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18317,K85,0.272720720720721,Noviembre,2016,K85,Tingambato,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18318,K86,0.134453781512605,Noviembre,2016,K86,Tzintzuntzan,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18319,L22,0.233458646616541,Noviembre,2016,L22,Angamacutiro,0,1,0,0,0,11,1,2016-11-01
18320,L23,0.180834556510799,Noviembre,2016,L23,Jose Sixto Verduzco,0,1,0,0,0,11,1,2016-11-01
18321,L24,0.228553137003841,Noviembre,2016,L24,Morelos,0,1,0,0,0,11,1,2016-11-01
18322,L25,0.341561977631874,Noviembre,2016,L25,Panindicuaro,0,1,0,0,0,11,1,2016-11-01
18323,L26,0.424058411046049,Noviembre,2016,L26,Penjamillo,0,1,0,0,0,11,1,2016-11-01
18324,L27,0.360505327329019,Noviembre,2016,L27,Puruandiro,0,1,0,0,0,11,1,2016-11-01
18325,M45,0.227660363366704,Noviembre,2016,M45,Churumuco,0,1,0,0,0,11,1,2016-11-01
18326,N97,0.359274553047722,Noviembre,2016,N97,Tlalpujahua,0,1,0,0,0,11,1,2016-11-01
18327,O21,0.344956655679447,Noviembre,2016,O21,Tepalcatepec,0,1,0,0,0,11,1,2016-11-01
18328,O22,0.198150479746451,Noviembre,2016,O22,Buenavista,0,1,0,0,0,11,1,2016-11-01
18329,O23,0.1243947858473,Noviembre,2016,O23,Pajacuaran,1,1,0,0,0,11,1,2016-11-01
18330,O24,0.319916472082125,Noviembre,2016,O24,Zinapecuaro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18331,O25,0.0463867711800708,Noviembre,2016,O25,Querendaro,1,1,0,0,0,11,1,2016-11-01
18332,O26,0.0320197044334975,Noviembre,2016,O26,Indaparapeo,0,1,0,0,0,11,1,2016-11-01
18333,O27,0.0500420521446594,Noviembre,2016,O27,Ocampo,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18334,O28,0.216015516763646,Noviembre,2016,O28,Vista Hermosa,0,1,0,0,0,11,1,2016-11-01
18335,O29,0.33481704182366,Noviembre,2016,O29,Tanhuato,0,1,0,0,0,11,1,2016-11-01
18336,O30,0.195516136979552,Noviembre,2016,O30,Brisenas,0,1,0,0,0,11,1,2016-11-01
18337,O31,0.07903981264637,Noviembre,2016,O31,Zinaparo,0,1,0,0,0,11,1,2016-11-01
18338,O32,0.0572916666666667,Noviembre,2016,O32,Churintzio,0,1,0,0,0,11,1,2016-11-01
18339,O33,0.34430424647816,Noviembre,2016,O33,Numaran,0,1,0,0,0,11,1,2016-11-01
18340,O34,0.329832470049032,Noviembre,2016,O34,Maravatio,1,1,0,0,0,11,1,2016-11-01
18341,O35,0.298490202377128,Noviembre,2016,O35,Contepec,0,1,0,0,0,11,1,2016-11-01
18342,O36,0.358922230198612,Noviembre,2016,O36,Huetamo,0,1,0,0,0,11,1,2016-11-01
18343,O37,0.31937474694183,Noviembre,2016,O37,San Lucas,0,1,0,0,0,11,1,2016-11-01
18344,O39,0.294736349581719,Noviembre,2016,O39,Tangancicuaro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18345,O40,0.230131470644162,Noviembre,2016,O40,Purepero,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18346,O41,0.270404312668464,Noviembre,2016,O41,Tlazazalca,1,1,0,0,0,11,1,2016-11-01
18347,O43,0.28413962033068,Noviembre,2016,O43,Cojumatlan de Regules,0,1,0,0,0,11,1,2016-11-01
18348,O44,0.216562912657989,Noviembre,2016,O44,Irimbo,1,1,0,0,0,11,1,2016-11-01
18349,O45,0.149184149184149,Noviembre,2016,O45,Aporo,0,1,0,0,0,11,1,2016-11-01
18350,O46,0.358916528144932,Noviembre,2016,O46,Tuxpan,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18351,O47,0.0450588837685613,Noviembre,2016,O47,Senguio,0,1,0,0,0,11,1,2016-11-01
18352,O48,0.22562358276644,Noviembre,2016,O48,Charo,1,1,0,0,0,11,1,2016-11-01
18353,O49,0.400037301999654,Noviembre,2016,O49,Alvaro Obregon,1,1,0,0,0,11,1,2016-11-01
18354,O50,0.277614738729926,Noviembre,2016,O50,Chavinda,0,1,0,0,0,11,1,2016-11-01
18355,O51,0.273678629690049,Noviembre,2016,O51,Tangamandapio,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18356,O52,0.190680889745584,Noviembre,2016,O52,Ziracuaretiro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18357,O53,0.239962431249983,Noviembre,2016,O53,Nuevo Parangaricutiro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18358,O54,0.0857438016528926,Noviembre,2016,O54,Coeneo,0,1,0,0,0,11,1,2016-11-01
18359,O55,0.269032527686843,Noviembre,2016,O55,Jimenez,1,1,0,0,0,11,1,2016-11-01
18360,O56,0.331378667285242,Noviembre,2016,O56,Yurecuaro,0,1,0,0,0,11,1,2016-11-01
18361,O59,0.0883458646616541,Noviembre,2016,O59,Nahuatzen,0,1,0,0,0,11,1,2016-11-01
18362,O60,0.300337117836246,Noviembre,2016,O60,Ecuandureo,0,1,0,0,0,11,1,2016-11-01
18363,O62,0.355595238095238,Noviembre,2016,O62,Villamar,0,1,0,0,0,11,1,2016-11-01
18364,O63,0.351561773007848,Noviembre,2016,O63,Coalcoman,1,1,0,0,0,11,1,2016-11-01
18365,O64,0.164717348927875,Noviembre,2016,O64,Tiquicheo,0,1,0,0,0,11,1,2016-11-01
18366,O65,0.0833333333333333,Noviembre,2016,O65,Tumbiscatio,0,1,0,0,0,11,1,2016-11-01
18367,O66,0.158866995073892,Noviembre,2016,O66,Tuzantla,1,1,0,0,0,11,1,2016-11-01
18368,O67,0.289676425269646,Noviembre,2016,O67,Aguililla,1,1,0,0,0,11,1,2016-11-01
18369,O68,0.149393090569561,Noviembre,2016,O68,Huaniqueo,0,1,0,0,0,11,1,2016-11-01
18370,O69,0.210405405405405,Noviembre,2016,O69,Ixtlan,0,1,0,0,0,11,1,2016-11-01
18371,O70,0.232944745638922,Noviembre,2016,O70,Tancitaro,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18372,O72,0.343024498821186,Noviembre,2016,O72,Cuitzeo,0,1,0,0,0,11,1,2016-11-01
18373,O73,0,Noviembre,2016,O73,Chucandiro,0,1,0,0,0,11,1,2016-11-01
18374,O74,0.147536945812808,Noviembre,2016,O74,Santa Ana Maya,0,1,0,0,0,11,1,2016-11-01
18375,O75,0.193464816981447,Noviembre,2016,O75,Huandacareo,0,1,0,0,0,11,1,2016-11-01
18376,O76,0.0958049886621316,Noviembre,2016,O76,Copandaro,1,1,0,0,0,11,1,2016-11-01
18377,O77,0.332167832167832,Noviembre,2016,O77,Tzitzio,1,1,0,0,0,11,1,2016-11-01
18378,O78,0.199248712611843,Noviembre,2016,O78,Marcos Castellanos,0,1,0,0,0,11,1,2016-11-01
18379,O79,0.261892583120205,Noviembre,2016,O79,Juarez,1,1,0,0.05555555555555555,1,11,1,2016-11-01
18380,O81,0.329216795474464,Noviembre,2016,O81,Coahuayana,0,1,0,0,0,11,1,2016-11-01
18381,O82,0.472336210002036,Noviembre,2016,O82,Aquila,1,1,0,0,0,11,1,2016-11-01
18382,S54,0,Noviembre,2016,S54,Epitacio Huerta,0,1,0,0,0,11,1,2016-11-01
18383,C75,0.396820332014524,Diciembre,2016,C75,Apatzingan,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18384,C76,0.315861596437136,Diciembre,2016,C76,Arteaga,0,1,0,0,0,12,1,2016-12-01
18385,C77,0.401845671317705,Diciembre,2016,C77,Cotija,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18386,C78,0.388405797101449,Diciembre,2016,C78,Charapan,1,1,0,0,0,12,1,2016-12-01
18387,C79,0.146511627906977,Diciembre,2016,C79,Cheran,0,1,0,0,0,12,1,2016-12-01
18388,C80,0.134959795321637,Diciembre,2016,C80,Chilchota,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18389,C81,0.272593484514014,Diciembre,2016,C81,Gabriel Zamora,0,1,0,0,0,12,1,2016-12-01
18390,C82,0.425848207762751,Diciembre,2016,C82,Hidalgo,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18391,C83,0.393522347046044,Diciembre,2016,C83,Jacona,0,1,0,0,0,12,1,2016-12-01
18392,C84,0.395023187090424,Diciembre,2016,C84,Jiquilpan,1,1,0,0,0,12,1,2016-12-01
18393,C85,0.302714932126697,Diciembre,2016,C85,Jungapeo,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18394,C86,0.405879840121185,Diciembre,2016,C86,La Piedad,0,1,0,0,0,12,1,2016-12-01
18395,C87,0.442382319220391,Diciembre,2016,C87,Lazaro Cardenas,0,1,0,0,0,12,1,2016-12-01
18396,C88,0.392829790523224,Diciembre,2016,C88,Los Reyes,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18397,C89,0.433282514544487,Diciembre,2016,C89,Morelia,1,1,0,0,0,12,1,2016-12-01
18398,C90,0.33582536007984,Diciembre,2016,C90,Mugica,0,1,0,0,0,12,1,2016-12-01
18399,C91,0.292798110979929,Diciembre,2016,C91,Nocupetaro,1,1,0,0,0,12,1,2016-12-01
18400,C92,0.139837398373984,Diciembre,2016,C92,Nuevo Urecho,0,1,0,0,0,12,1,2016-12-01
18401,C93,0.208298171589311,Diciembre,2016,C93,Paracuaro,0,1,0,0,0,12,1,2016-12-01
18402,C94,0.340340752954108,Diciembre,2016,C94,Paracho,0,1,0,0,0,12,1,2016-12-01
18403,C95,0.397825941553456,Diciembre,2016,C95,Patzcuaro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18404,C96,0.295082097978704,Diciembre,2016,C96,Periban,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18405,C97,0.146498599439776,Diciembre,2016,C97,Quiroga,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18406,C98,0.336698959638046,Diciembre,2016,C98,Sahuayo,1,1,0,0,0,12,1,2016-12-01
18407,C99,0.370106328868959,Diciembre,2016,C99,Tacambaro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18408,D01,0.379046846533665,Diciembre,2016,D01,Taretan,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18409,D02,0.360634534073661,Diciembre,2016,D02,Tinguindin,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18410,D03,0.421716165983917,Diciembre,2016,D03,Tocumbo,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18411,D04,0.146935483870968,Diciembre,2016,D04,Turicato,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18412,D05,0.404289614093709,Diciembre,2016,D05,Uruapan,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18413,D06,0.21560778884642,Diciembre,2016,D06,Venustiano Carranza,0,1,0,0,0,12,1,2016-12-01
18414,D07,0.408499592005779,Diciembre,2016,D07,Zacapu,1,1,0,0,0,12,1,2016-12-01
18415,D08,0.413784945630182,Diciembre,2016,D08,Zamora,0,1,0,0,0,12,1,2016-12-01
18416,D09,0.413737930285398,Diciembre,2016,D09,Zitacuaro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18417,D10,0.357612280382965,Diciembre,2016,D10,Tarimbaro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18418,H44,0.28801191362621,Diciembre,2016,H44,Angangueo,0,1,0,0,0,12,1,2016-12-01
18419,K77,0.163241106719368,Diciembre,2016,K77,Acuitzio,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18420,K78,0.273639109190463,Diciembre,2016,K78,Ario,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18421,K79,0.186868686868687,Diciembre,2016,K79,Erongaricuaro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18422,K80,0.356505729135312,Diciembre,2016,K80,La Huacana,0,1,0,0,0,12,1,2016-12-01
18423,K81,0.149744572158365,Diciembre,2016,K81,Huiramba,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18424,K82,0.304702194357367,Diciembre,2016,K82,Lagunillas,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18425,K83,0.302846156487108,Diciembre,2016,K83,Madero,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18426,K84,0.347038866649632,Diciembre,2016,K84,Salvador Escalante,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18427,K85,0.272475369458128,Diciembre,2016,K85,Tingambato,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18428,K86,0.134453781512605,Diciembre,2016,K86,Tzintzuntzan,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18429,L22,0.235128205128205,Diciembre,2016,L22,Angamacutiro,0,1,0,0,0,12,1,2016-12-01
18430,L23,0.181818181818182,Diciembre,2016,L23,Jose Sixto Verduzco,0,1,0,0,0,12,1,2016-12-01
18431,L24,0.2546699875467,Diciembre,2016,L24,Morelos,0,1,0,0,0,12,1,2016-12-01
18432,L25,0.339782813340506,Diciembre,2016,L25,Panindicuaro,0,1,0,0,0,12,1,2016-12-01
18433,L26,0.424058411046049,Diciembre,2016,L26,Penjamillo,0,1,0,0,0,12,1,2016-12-01
18434,L27,0.360996675877758,Diciembre,2016,L27,Puruandiro,0,1,0,0,0,12,1,2016-12-01
18435,M45,0.227660363366704,Diciembre,2016,M45,Churumuco,0,1,0,0,0,12,1,2016-12-01
18436,N97,0.356809740781866,Diciembre,2016,N97,Tlalpujahua,0,1,0,0,0,12,1,2016-12-01
18437,O21,0.343090111152127,Diciembre,2016,O21,Tepalcatepec,0,1,0,0,0,12,1,2016-12-01
18438,O22,0.20147944087338,Diciembre,2016,O22,Buenavista,0,1,0,0,0,12,1,2016-12-01
18439,O23,0.123617936117936,Diciembre,2016,O23,Pajacuaran,1,1,0,0,0,12,1,2016-12-01
18440,O24,0.316367259804943,Diciembre,2016,O24,Zinapecuaro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18441,O25,0.0452011756359583,Diciembre,2016,O25,Querendaro,1,1,0,0,0,12,1,2016-12-01
18442,O26,0.033433734939759,Diciembre,2016,O26,Indaparapeo,0,1,0,0,0,12,1,2016-12-01
18443,O27,0.0500420521446594,Diciembre,2016,O27,Ocampo,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18444,O28,0.212242647058824,Diciembre,2016,O28,Vista Hermosa,0,1,0,0,0,12,1,2016-12-01
18445,O29,0.34460731211916,Diciembre,2016,O29,Tanhuato,0,1,0,0,0,12,1,2016-12-01
18446,O30,0.200722824576036,Diciembre,2016,O30,Brisenas,0,1,0,0,0,12,1,2016-12-01
18447,O31,0.0743589743589745,Diciembre,2016,O31,Zinaparo,0,1,0,0,0,12,1,2016-12-01
18448,O32,0.066441983630236,Diciembre,2016,O32,Churintzio,0,1,0,0,0,12,1,2016-12-01
18449,O33,0.345923408669069,Diciembre,2016,O33,Numaran,0,1,0,0,0,12,1,2016-12-01
18450,O34,0.329505322257842,Diciembre,2016,O34,Maravatio,1,1,0,0,0,12,1,2016-12-01
18451,O35,0.298208420424007,Diciembre,2016,O35,Contepec,0,1,0,0,0,12,1,2016-12-01
18452,O36,0.356198524768571,Diciembre,2016,O36,Huetamo,0,1,0,0,0,12,1,2016-12-01
18453,O37,0.314381958321439,Diciembre,2016,O37,San Lucas,0,1,0,0,0,12,1,2016-12-01
18454,O39,0.29795012020094,Diciembre,2016,O39,Tangancicuaro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18455,O40,0.231215871410689,Diciembre,2016,O40,Purepero,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18456,O41,0.269617074701821,Diciembre,2016,O41,Tlazazalca,1,1,0,0,0,12,1,2016-12-01
18457,O43,0.281813063063063,Diciembre,2016,O43,Cojumatlan de Regules,0,1,0,0,0,12,1,2016-12-01
18458,O44,0.222683438155136,Diciembre,2016,O44,Irimbo,1,1,0,0,0,12,1,2016-12-01
18459,O45,0.149184149184149,Diciembre,2016,O45,Aporo,0,1,0,0,0,12,1,2016-12-01
18460,O46,0.354065190651907,Diciembre,2016,O46,Tuxpan,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18461,O47,0.108035714285714,Diciembre,2016,O47,Senguio,0,1,0,0,0,12,1,2016-12-01
18462,O48,0.225373993095512,Diciembre,2016,O48,Charo,1,1,0,0,0,12,1,2016-12-01
18463,O49,0.39633305762338,Diciembre,2016,O49,Alvaro Obregon,1,1,0,0,0,12,1,2016-12-01
18464,O50,0.278023644149405,Diciembre,2016,O50,Chavinda,0,1,0,0,0,12,1,2016-12-01
18465,O51,0.273327736682876,Diciembre,2016,O51,Tangamandapio,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18466,O52,0.200331971399387,Diciembre,2016,O52,Ziracuaretiro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18467,O53,0.238143800021212,Diciembre,2016,O53,Nuevo Parangaricutiro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18468,O54,0.087688127090301,Diciembre,2016,O54,Coeneo,0,1,0,0,0,12,1,2016-12-01
18469,O55,0.276807043887789,Diciembre,2016,O55,Jimenez,1,1,0,0,0,12,1,2016-12-01
18470,O56,0.329478346456693,Diciembre,2016,O56,Yurecuaro,0,1,0,0,0,12,1,2016-12-01
18471,O59,0.0903098220171391,Diciembre,2016,O59,Nahuatzen,0,1,0,0,0,12,1,2016-12-01
18472,O60,0.298377349957504,Diciembre,2016,O60,Ecuandureo,0,1,0,0,0,12,1,2016-12-01
18473,O62,0.355595238095238,Diciembre,2016,O62,Villamar,0,1,0,0,0,12,1,2016-12-01
18474,O63,0.351495317431572,Diciembre,2016,O63,Coalcoman,1,1,0,0,0,12,1,2016-12-01
18475,O64,0.164717348927875,Diciembre,2016,O64,Tiquicheo,0,1,0,0,0,12,1,2016-12-01
18476,O65,0.0833333333333333,Diciembre,2016,O65,Tumbiscatio,0,1,0,0,0,12,1,2016-12-01
18477,O66,0.161556603773585,Diciembre,2016,O66,Tuzantla,1,1,0,0,0,12,1,2016-12-01
18478,O67,0.288776912505726,Diciembre,2016,O67,Aguililla,1,1,0,0,0,12,1,2016-12-01
18479,O68,0.149393090569561,Diciembre,2016,O68,Huaniqueo,0,1,0,0,0,12,1,2016-12-01
18480,O69,0.218700849323687,Diciembre,2016,O69,Ixtlan,0,1,0,0,0,12,1,2016-12-01
18481,O70,0.244015320778806,Diciembre,2016,O70,Tancitaro,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18482,O72,0.343681828730564,Diciembre,2016,O72,Cuitzeo,0,1,0,0,0,12,1,2016-12-01
18483,O73,0,Diciembre,2016,O73,Chucandiro,0,1,0,0,0,12,1,2016-12-01
18484,O74,0.148995677599797,Diciembre,2016,O74,Santa Ana Maya,0,1,0,0,0,12,1,2016-12-01
18485,O75,0.191641596877795,Diciembre,2016,O75,Huandacareo,0,1,0,0,0,12,1,2016-12-01
18486,O76,0.0380434782608696,Diciembre,2016,O76,Copandaro,1,1,0,0,0,12,1,2016-12-01
18487,O77,0.341269841269841,Diciembre,2016,O77,Tzitzio,1,1,0,0,0,12,1,2016-12-01
18488,O78,0.200265273441923,Diciembre,2016,O78,Marcos Castellanos,0,1,0,0,0,12,1,2016-12-01
18489,O79,0.261892583120205,Diciembre,2016,O79,Juarez,1,1,0,0.05555555555555555,1,12,1,2016-12-01
18490,O81,0.324822236586943,Diciembre,2016,O81,Coahuayana,0,1,0,0,0,12,1,2016-12-01
18491,O82,0.469994986631016,Diciembre,2016,O82,Aquila,1,1,0,0,0,12,1,2016-12-01
18492,S54,0,Diciembre,2016,S54,Epitacio Huerta,0,1,0,0,0,12,1,2016-12-01
18493,C75,0.40651325969689,Enero,2017,C75,Apatzingan,1,1,0,0.05555555555555555,1,1,1,2017-01-01
18494,C76,0.310260572106742,Enero,2017,C76,Arteaga,0,1,0,0,0,1,1,2017-01-01
18495,C77,0.387723742578646,Enero,2017,C77,Cotija,1,1,0,0.05555555555555555,1,1,1,2017-01-01
18496,C78,0.392777777777778,Enero,2017,C78,Charapan,1,1,0,0,0,1,1,2017-01-01
18497,C79,0.136279305110474,Enero,2017,C79,Cheran,0,1,0,0,0,1,1,2017-01-01
18498,C80,0.144776186013299,Enero,2017,C80,Chilchota,1,1,0,0.05555555555555555,1,1,1,2017-01-01
18499,C81,0.300736227468901,Enero,2017,C81,Gabriel Zamora,0,1,0,0,0,1,1,2017-01-01
18500,C82,0.421028997277027,Enero,2017,C82,Hidalgo,1,1,0,0.05555555555555555,1,1,1,2017-01-01
18501,C83,0.391248874705124,Enero,2017,C83,Jacona,0,1,0,0,0,1,1,2017-01-01
18502,C84,0.398548833973188,Enero,2017,C84,Jiquilpan,1,1,0,0,0,1,1,2017-01-01
18503,C85,0.342151402640264,Enero,2017,C85,Jungapeo,1,1,0,0.05555555555555555,1,1,1,2017-01-01
18504,C86,0.401564670185571,Enero,2017,C86,La Piedad,0,1,0,0,0,1,1,2017-01-01
18505,C87,0.437307220150593,Enero,2017,C87,Lazaro Cardenas,0,1,0,0,0,1,1,2017-01-01
18506,C88,0.384163090317659,Enero,2017,C88,Los Reyes,1,1,0,0.05555555555555555,1,1,1,2017-01-01
